  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.379105356017502E-002  2.388680545612678E-002  0.000000000000000E+000
  2.758210712035003E-002  4.777361091225355E-002  0.000000000000000E+000
  4.137316068052505E-002  7.166041636838032E-002  0.000000000000000E+000
  5.516421424070006E-002  9.554722182450710E-002  0.000000000000000E+000
  6.895526780087508E-002  0.119434027280634       0.000000000000000E+000
  8.274632136105009E-002  0.143320832736761       0.000000000000000E+000
  9.653737492122511E-002  0.167207638192887       0.000000000000000E+000
  0.110328428481400       0.191094443649014       0.000000000000000E+000
  0.124119482041575       0.214981249105141       0.000000000000000E+000
  0.137910535601750       0.238868054561268       0.000000000000000E+000
  0.151701589161925       0.262754860017395       0.000000000000000E+000
  0.165492642722100       0.286641665473521       0.000000000000000E+000
  0.179283696282275       0.310528470929648       0.000000000000000E+000
  0.193074749842450       0.334415276385775       0.000000000000000E+000
  0.206865803402625       0.358302081841902       0.000000000000000E+000
  0.220656856962800       0.382188887298028       0.000000000000000E+000
  0.234447910522975       0.406075692754155       0.000000000000000E+000
  0.248238964083150       0.429962498210282       0.000000000000000E+000
  0.262030017643325       0.453849303666409       0.000000000000000E+000
  0.275821071203500       0.477736109122536       0.000000000000000E+000
  0.289612124763675       0.501622914578662       0.000000000000000E+000
  0.303403178323850       0.525509720034789       0.000000000000000E+000
  0.317194231884025       0.549396525490916       0.000000000000000E+000
  0.330985285444200       0.573283330947043       0.000000000000000E+000
  0.344776339004375       0.597170136403169       0.000000000000000E+000
  0.358567392564550       0.621056941859296       0.000000000000000E+000
  0.372358446124725       0.644943747315423       0.000000000000000E+000
  0.386149499684900       0.668830552771550       0.000000000000000E+000
  0.399940553245075       0.692717358227676       0.000000000000000E+000
  0.413731606805250       0.716604163683803       0.000000000000000E+000
  0.427522660365425       0.740490969139930       0.000000000000000E+000
  0.441313713925600       0.764377774596057       0.000000000000000E+000
  0.455104767485775       0.788264580052184       0.000000000000000E+000
  0.468895821045951       0.812151385508310       0.000000000000000E+000
  0.482686874606126       0.836038190964437       0.000000000000000E+000
  0.496477928166301       0.859924996420564       0.000000000000000E+000
  0.510268981726476       0.883811801876691       0.000000000000000E+000
  0.524060035286651       0.907698607332817       0.000000000000000E+000
  0.537851088846826       0.931585412788944       0.000000000000000E+000
  0.551642142407001       0.955472218245071       0.000000000000000E+000
  0.524060035286651       0.971396755215822       0.000000000000000E+000
  0.496477928166301       0.987321292186573       0.000000000000000E+000
  0.468895821045951        1.00324582915732       0.000000000000000E+000
  0.441313713925600        1.01917036612808       0.000000000000000E+000
  0.413731606805250        1.03509490309883       0.000000000000000E+000
  0.386149499684900        1.05101944006958       0.000000000000000E+000
  0.358567392564550        1.06694397704033       0.000000000000000E+000
  0.330985285444200        1.08286851401108       0.000000000000000E+000
  0.303403178323850        1.09879305098183       0.000000000000000E+000
